id,name,trig_utc,src_start,src_stop,met_start,met_stop,win_s,saturation,sat_boxes,n_fifo_reset,dead_time_s,n_events_lost,peak_rate_evt_s,max_fifo_backlog,judged_on,note
372,HEB211120548,2021-11-20T13:09:47.000,-14.0,18.0,312037776.000000,312037808.000000,32.000,clean,,0,0.000000,0,8886,0,1B,
373,HEB211120962,2021-11-20T23:05:20.650,-1.0,6.0,312073522.650000,312073529.650000,7.000,clean,,0,0.000000,0,10140,0,1B,
374,HEB211121637,2021-11-21T15:18:17.100,-14.0,12.0,312131886.100000,312131912.100000,26.000,clean,,0,0.000000,0,4785,0,1B,
375,HEB211124104,2021-11-24T02:29:53.300,-0.5,1.0,312344995.800000,312344997.300000,1.500,clean,,0,0.000000,0,11378,0,1B,
376,HEB211129410,2021-11-29T09:51:05.500,-4.0,33.0,312803464.500000,312803501.500000,37.000,saturated,B,1,0.023276,366,40132,163,1B,
377,HEB211206827,2021-12-06T19:51:09.850,-0.5,5.0,313444272.350000,313444277.850000,5.500,clean,,0,0.000000,0,12857,0,1B,
378,HEB211207416,2021-12-07T09:59:11.950,-3.5,25.0,313495151.450000,313495179.950000,28.500,saturated,B,1,0.017484,184,53694,109,1B,
379,HEB211211548,2021-12-11T13:10:01.050,-0.5,53.0,313852203.550000,313852257.050000,53.500,saturated,ABC,395,6.294864,212592,75630,254,1B,
380,HEB211216281,2021-12-16T06:45:55.100,-10.0,24.0,314261148.100000,314261182.100000,34.000,clean,,0,0.000000,0,12316,0,1B,
381,HEB211219909,2021-12-19T21:49:46.550,-3.0,10.0,314574586.550000,314574599.550000,13.000,clean,,0,0.000000,0,13742,0,1B,
382,HEB211223111,2021-12-23T02:40:35.300,-0.1,0.4,314851238.200000,314851238.700000,0.500,clean,,0,0.000000,0,6290,0,1B,
383,HEB211223112,2021-12-23T02:41:18.900,-0.2,1.0,314851281.700000,314851282.900000,1.200,clean,,0,0.000000,0,6176,0,1B,
384,HEB211226226,2021-12-26T05:25:43.500,-1.0,11.0,315120345.500000,315120357.500000,12.000,clean,,0,0.000000,0,38435,65,1B,
385,HEB211229145,2021-12-29T03:30:11.001,-73.0,4.0,315372541.001000,315372618.001000,77.000,clean,,0,0.000000,0,7332,0,1B,
386,HEB211229929,2021-12-29T22:18:44.650,-3.0,3.0,315440324.650000,315440330.650000,6.000,clean,,0,0.000000,0,4820,0,1B,
387,HEB220101216,2022-01-01T05:11:23.150,-4.0,66.0,315637882.150000,315637952.150000,70.000,clean,,0,0.000000,0,6616,0,1B,
388,HEB220104167,2022-01-04T04:01:02.150,0.0,5.0,315892865.150000,315892870.150000,5.000,clean,,0,0.000000,0,6573,0,1B,
389,HEB220107792,2022-01-07T19:01:35.400,-1.5,25.0,316206096.900000,316206123.400000,26.500,clean,,0,0.000000,0,5704,0,1B,
390,HEB220108499,2022-01-08T11:58:36.000,-0.1,0.2,316267118.900000,316267119.200000,0.300,saturated,ABC,9,0.156666,4221,37252,255,1B,
391,HEB220117198,2022-01-17T04:46:01.500,-7.0,1.0,317018757.500000,317018765.500000,8.000,clean,,0,0.000000,0,7802,0,1B,
392,HEB220121088,2022-01-21T02:07:46.300,-10.0,10.0,317354859.300000,317354879.300000,20.000,clean,,0,0.000000,0,44058,119,1B,
393,HEB220124151,2022-01-24T03:37:39.250,-7.5,243.0,317619454.750000,317619705.250000,250.500,clean,,0,0.000000,0,45645,116,1B,
394,HEB220128137,2022-01-28T03:18:18.600,-5.0,27.0,317963896.600000,317963928.600000,32.000,clean,,0,0.000000,0,31448,55,1B,
395,HEB220129873,2022-01-29T20:57:30.200,-1.0,2.0,318113852.200000,318113855.200000,3.000,clean,,0,0.000000,0,11866,0,1B,
396,HEB220131048,2022-01-31T01:09:17.200,-5.0,7.0,318215355.200000,318215367.200000,12.000,clean,,0,0.000000,0,37458,64,1B,
397,HEB220209959,2022-02-09T23:00:58.500,-1.0,212.0,319071660.500000,319071873.500000,213.000,saturated,BC,2,0.055586,1781,41603,124,1B,
398,HEB220210997,2022-02-10T23:56:38.400,-0.5,1.0,319161400.900000,319161402.400000,1.500,clean,,0,0.000000,0,5648,0,1B,
399,HEB220218226,2022-02-18T05:26:01.000,-0.2,4.0,319785963.800000,319785968.000000,4.200,clean,,0,0.000000,0,7427,0,1B,
400,HEB220219394,2022-02-19T09:27:26.000,-1.0,25.0,319886848.000000,319886874.000000,26.000,clean,,0,0.000000,0,22539,34,1B,
401,HEB220219473,2022-02-19T11:21:34.150,-1.0,7.0,319893696.150000,319893704.150000,8.000,clean,,0,0.000000,0,10560,0,1B,
402,HEB220222808,2022-02-22T19:24:07.250,-3.0,5.0,320181847.250000,320181855.250000,8.000,clean,,0,0.000000,0,5973,0,1B,
403,HEB220305482,2022-03-05T11:34:05.450,-5.0,140.0,321104043.450000,321104188.450000,145.000,clean,,0,0.000000,0,46225,153,1B,
404,HEB220308238,2022-03-08T05:43:08.250,-1.0,15.0,321342190.250000,321342206.250000,16.000,saturated,A,6,0.158912,2728,24527,127,1B,
405,HEB220316476,2022-03-16T11:25:38.000,-1.0,14.0,322053940.000000,322053955.000000,15.000,clean,,0,0.000000,0,4709,0,1B,
406,HEB220405258,2022-04-05T06:11:38.800,-1.0,6.5,323763100.800000,323763108.300000,7.500,clean,,0,0.000000,0,8387,0,1B,
407,HEB220408311,2022-04-08T07:28:10.145,-6.0,11.0,324026887.145000,324026904.145000,17.000,clean,,0,0.000000,0,9143,0,1B,
408,HEB220411305,2022-04-11T07:20:00.600,-1.0,4.0,324285602.600000,324285607.600000,5.000,clean,,0,0.000000,0,6195,0,1B,
409,HEB220417578,2022-04-17T13:52:35.050,-2.0,14.0,324827556.050000,324827572.050000,16.000,clean,,0,0.000000,0,5235,4,1K,"1B archive does not cover this window; judged on 1K (no non-Poisson hole, FIFO backlog 4/455 events)"
410,HEB220421345,2022-04-21T08:17:54.500,-0.5,6.5,325153077.000000,325153084.000000,7.000,clean,,0,0.000000,0,9186,0,1B,
411,HEB220423593,2022-04-23T14:14:11.900,-1.0,13.0,325347253.900000,325347267.900000,14.000,clean,,0,0.000000,0,12924,0,1B,
412,HEB220426320,2022-04-26T07:41:28.300,-0.5,1.2,325582890.800000,325582892.500000,1.700,clean,,0,0.000000,0,12854,0,1B,
413,HEB220427875,2022-04-27T21:00:41.000,-4.0,20.0,325717240.000000,325717264.000000,24.000,clean,,0,0.000000,0,29160,51,1B,
414,HEB220507422,2022-05-07T10:09:05.800,-0.2,2.5,326542148.600000,326542151.300000,2.700,clean,,0,0.000000,0,5831,0,1B,
415,HEB220508939,2022-05-08T22:32:49.650,-2.0,21.0,326673170.650000,326673193.650000,23.000,clean,,0,0.000000,0,45303,208,1B,
416,HEB220511570,2022-05-11T13:41:56.800,-1.0,4.0,326900518.800000,326900523.800000,5.000,saturated,C,1,0.015080,530,39550,286,1B,
417,HEB220521627,2022-05-21T15:03:33.850,-0.5,2.5,327769416.350000,327769419.350000,3.000,clean,,0,0.000000,0,7756,0,1B,
418,HEB220522012,2022-05-22T00:17:41.000,-4.5,16.5,327802659.500000,327802680.500000,21.000,clean,,0,0.000000,0,9269,0,1B,
419,HEB220523558,2022-05-23T13:24:08.900,-2.0,5.0,327936249.900000,327936256.900000,7.000,clean,,0,0.000000,0,6539,0,1B,
420,HEB220528258,2022-05-28T06:12:47.300,-0.1,1.2,328342370.200000,328342371.500000,1.300,clean,,0,0.000000,0,5967,0,1B,
421,HEB220603070,2022-06-03T01:41:24.000,-4.5,4.0,328844482.500000,328844491.000000,8.500,clean,,0,0.000000,0,8986,0,1B,
422,HEB220606566,2022-06-06T13:35:17.700,-1.0,10.0,329146519.700000,329146530.700000,11.000,clean,,0,0.000000,0,10497,0,1B,
423,HEB220609514,2022-06-09T12:21:11.750,-1.0,13.0,329401273.750000,329401287.750000,14.000,clean,,0,0.000000,0,33538,58,1B,
424,HEB220610294,2022-06-10T07:04:43.200,-3.0,15.0,329468683.200000,329468701.200000,18.000,clean,,0,0.000000,0,13507,0,1B,
425,HEB220613849,2022-06-13T20:23:39.150,-3.0,122.0,329775819.150000,329775944.150000,125.000,clean,,0,0.000000,0,31340,55,1B,
426,HEB220619207,2022-06-19T04:58:32.700,-12.0,43.0,330238703.700000,330238758.700000,55.000,clean,,0,0.000000,0,5554,0,1B,
427,HEB220623294,2022-06-23T07:04:10.650,-1.0,14.0,330591852.650000,330591867.650000,15.000,clean,,0,0.000000,0,42379,85,1K,"1B archive does not cover this window; judged on 1K (no non-Poisson hole, FIFO backlog 85/455 events)"
428,HEB220623648,2022-06-23T15:33:57.000,-1.0,0.5,330622439.000000,330622440.500000,1.500,clean,,0,0.000000,0,5975,0,1B,
429,HEB220624124,2022-06-24T02:58:35.250,-1.0,166.0,330663517.250000,330663684.250000,167.000,clean,,0,0.000000,0,47433,161,1B,
430,HEB220624430,2022-06-24T10:20:24.235,-3.0,9.0,330690024.235000,330690036.235000,12.000,clean,,0,0.000000,0,6728,0,1B,
431,HEB220702842,2022-07-02T20:12:46.900,-2.0,18.0,331416767.900000,331416787.900000,20.000,clean,,0,0.000000,0,10576,0,1B,
432,HEB220705281,2022-07-05T06:45:52.900,-1.0,11.0,331627554.900000,331627566.900000,12.000,clean,,0,0.000000,0,28050,48,1B,
433,HEB220707858,2022-07-07T20:36:49.000,-10.0,103.0,331850202.000000,331850315.000000,113.000,clean,,0,0.000000,0,5846,0,1B,
434,HEB220710145,2022-07-10T03:29:34.650,-2.0,2.0,332047775.650000,332047779.650000,4.000,clean,,0,0.000000,0,6929,0,1B,
435,HEB220713691,2022-07-13T16:35:42.600,-4.0,4.0,332354141.600000,332354149.600000,8.000,clean,,0,0.000000,0,5345,0,1B,
436,HEB220715367,2022-07-15T08:49:40.300,-2.0,12.0,332498981.300000,332498995.300000,14.000,clean,,0,0.000000,0,42479,113,1B,
437,HEB220724988,2022-07-24T23:43:03.456,-5.0,25.0,333330181.456000,333330211.456000,30.000,clean,,0,0.000000,0,30094,53,1B,
438,HEB220729428,2022-07-29T10:17:31.050,0.3,1.2,333713854.350000,333713855.250000,0.900,clean,,0,0.000000,0,5589,0,1B,
439,HEB220804089,2022-08-04T02:08:31.870,0.0,5.0,334202914.870000,334202919.870000,5.000,clean,,0,0.000000,0,7491,0,1B,
440,HEB220807580,2022-08-07T13:56:26.250,-1.0,26.0,334504588.250000,334504615.250000,27.000,clean,,0,0.000000,0,19471,22,1B,
441,HEB220813807,2022-08-13T19:23:05.070,-2.0,2.0,335042586.070000,335042590.070000,4.000,clean,,0,0.000000,0,6931,0,1B,
442,HEB220821295,2022-08-21T07:05:40.100,-13.0,30.0,335689530.100000,335689573.100000,43.000,clean,,0,0.000000,0,6163,0,1B,
443,HEB220823145,2022-08-23T03:28:51.800,-0.7,1.5,335849334.100000,335849336.300000,2.200,clean,,0,0.000000,0,7764,0,1B,
444,HEB220827895,2022-08-27T21:30:04.170,-6.5,2.5,336259800.670000,336259809.670000,9.000,saturated,B,6,0.070050,2989,53839,116,1B,
445,HEB220829609,2022-08-29T14:37:51.350,-5.0,8.0,336407869.350000,336407882.350000,13.000,clean,,0,0.000000,0,18203,16,1B,
446,HEB220903125,2022-09-03T03:00:38.700,-1.5,2.5,336798040.200000,336798044.200000,4.000,clean,,0,0.000000,0,5602,0,1B,
447,HEB220905478,2022-09-05T11:28:45.550,-6.5,10.0,337001322.050000,337001338.550000,16.500,clean,,0,0.000000,0,5716,0,1B,
448,HEB220910241,2022-09-10T05:48:26.900,-5.0,9.0,337412904.900000,337412918.900000,14.000,saturated,B,3,0.079122,1072,21372,103,1B,
449,HEB220910627,2022-09-10T15:02:57.630,-0.3,0.0,337446180.330000,337446180.630000,0.300,clean,,0,0.000000,0,5356,0,1B,
450,HEB220912034,2022-09-12T00:50:23.950,-3.0,22.0,337567823.950000,337567848.950000,25.000,clean,,0,0.000000,0,11368,0,1B,
451,HEB220915217,2022-09-15T05:13:42.900,-2.0,18.0,337842823.900000,337842843.900000,20.000,clean,,0,0.000000,0,6425,0,1B,
452,HEB220926443,2022-09-26T10:38:16.100,-1.0,10.0,338812698.100000,338812709.100000,11.000,clean,,0,0.000000,0,9906,0,1B,
453,HEB220930466,2022-09-30T11:11:51.500,-4.0,12.5,339160310.500000,339160327.000000,16.500,clean,,0,0.000000,0,10033,0,1B,
454,HEB221009553,2022-10-09T13:17:00.050,-50.0,2000.0,339945373.050000,339947423.050000,2050.000,saturated,ABC,11628,128.239398,11547162,204554,289,1B,
455,HEB221011452,2022-10-11T10:50:56.250,-5.0,28.0,340109454.250000,340109487.250000,33.000,clean,,0,0.000000,0,10106,0,1B,
456,HEB221016985,2022-10-16T23:39:23.350,-5.0,17.0,340587561.350000,340587583.350000,22.000,clean,,0,0.000000,0,42248,174,1B,
457,HEB221021387,2022-10-21T09:18:22.800,-3.0,90.0,340967902.800000,340967995.800000,93.000,clean,,0,0.000000,0,37151,70,1B,
458,HEB221022955,2022-10-22T22:55:59.150,-5.0,40.0,341103357.150000,341103402.150000,45.000,saturated,B,2,0.031356,1212,44629,161,1B,
459,HEB221024542,2022-10-24T13:00:30.223,-6.0,8.0,341240427.223000,341240441.223000,14.000,clean,,0,0.000000,0,8956,0,1B,
460,HEB221027459,2022-10-27T11:01:05.800,-1.0,4.0,341492467.800000,341492472.800000,5.000,clean,,0,0.000000,0,15470,0,1B,
461,HEB221028553,2022-10-28T13:16:27.800,-1.0,28.0,341586989.800000,341587018.800000,29.000,clean,,0,0.000000,0,37508,64,1B,"one box running at a much lower rate; its wider inter-packet gaps are Poisson, not dead time"
462,HEB221029045,2022-10-29T01:05:27.900,-1.0,34.0,341629529.900000,341629564.900000,35.000,clean,,0,0.000000,0,15692,1,1B,"one box running at a much lower rate; its wider inter-packet gaps are Poisson, not dead time"
463,HEB221107057,2022-11-07T01:22:57.250,-5.0,9.0,342408175.250000,342408189.250000,14.000,clean,,0,0.000000,0,10572,0,1B,
464,HEB221118575,2022-11-18T13:48:21.034,-5.0,4.0,343403299.034000,343403308.034000,9.000,clean,,0,0.000000,0,43391,173,1B,
465,HEB221119627,2022-11-19T15:02:54.600,-2.0,55.0,343494175.600000,343494232.600000,57.000,saturated,AC,3,0.046414,1363,43987,135,1B,
466,HEB221121274,2022-11-21T06:34:49.950,-4.0,30.0,343636488.950000,343636522.950000,34.000,clean,,0,0.000000,0,10336,0,1B,
467,HEB221124083,2022-11-24T02:00:22.270,0.0,345.0,343879225.270000,343879570.270000,345.000,saturated,ABC,7,0.113566,2895,45686,173,1B,
468,HEB221126546,2022-11-26T13:07:31.350,-2.0,5.0,344092052.350000,344092059.350000,7.000,clean,,0,0.000000,0,9744,0,1B,
469,HEB221203536,2022-12-03T12:53:00.800,-2.0,4.0,344695981.800000,344695987.800000,6.000,clean,,0,0.000000,0,4803,0,1B,
470,HEB221203736,2022-12-03T17:40:54.600,-3.0,24.0,344713254.600000,344713281.600000,27.000,clean,,0,0.000000,0,6384,0,1B,
471,HEB221206463,2022-12-06T11:07:38.191,-5.0,3.0,344948856.191000,344948864.191000,8.000,clean,,0,0.000000,0,11736,0,1B,
472,HEB221206515,2022-12-06T12:22:48.000,-1.0,9.0,344953370.000000,344953380.000000,10.000,clean,,0,0.000000,0,6041,0,1B,
473,HEB221208132,2022-12-08T03:10:56.900,-1.0,9.0,345093058.900000,345093068.900000,10.000,clean,,0,0.000000,0,8688,0,1B,
474,HEB221218343,2022-12-18T08:15:11.500,-60.0,80.0,345975254.500000,345975394.500000,140.000,saturated,B,1,0.016032,288,40854,104,1B,
475,HEB221221944,2022-12-21T22:39:30.950,-1.0,12.0,346286372.950000,346286385.950000,13.000,clean,,0,0.000000,0,12122,0,1B,
476,HEB221223997,2022-12-23T23:56:06.700,-0.1,0.2,346463769.600000,346463769.900000,0.300,clean,,0,0.000000,0,8603,0,1B,
477,HEB221226697,2022-12-26T16:44:27.250,-1.0,15.0,346697069.250000,346697085.250000,16.000,saturated,A,1,0.015216,121,32635,74,1B,
478,HEB230101094,2023-01-01T02:16:41.000,-2.0,52.0,347163402.000000,347163456.000000,54.000,clean,,0,0.000000,0,11495,0,1B,
479,HEB230102015,2023-01-02T00:22:12.950,0.0,0.2,347242935.950000,347242936.150000,0.200,clean,,0,0.000000,0,14278,0,1B,
480,HEB230104252,2023-01-04T06:03:15.000,-1.0,13.0,347436197.000000,347436211.000000,14.000,clean,,0,0.000000,0,10589,0,1B,
481,HEB230114707,2023-01-14T16:59:15.000,-8.0,12.0,348339550.000000,348339570.000000,20.000,clean,,0,0.000000,0,12630,0,1B,
482,HEB230116204,2023-01-16T04:54:34.500,-2.0,9.0,348468875.500000,348468886.500000,11.000,clean,,0,0.000000,0,37534,112,1B,
483,HEB230116374,2023-01-16T08:59:06.650,0.0,0.2,348483549.650000,348483549.850000,0.200,saturated,ABC,6,0.102664,2999,40602,207,1B,
484,HEB230119558,2023-01-19T13:23:37.000,-4.0,100.0,348758616.000000,348758720.000000,104.000,saturated,AB,3,0.051858,1599,45645,337,1B,
485,HEB230120453,2023-01-20T10:53:13.050,-13.0,110.0,348835983.050000,348836106.050000,123.000,clean,,0,0.000000,0,48617,160,1B,
486,HEB230128950,2023-01-28T22:48:32.050,-2.0,10.0,349570113.050000,349570125.050000,12.000,clean,,0,0.000000,0,6959,0,1B,
487,HEB230207194,2023-02-07T04:40:47.600,-2.0,12.0,350368848.600000,350368862.600000,14.000,clean,,0,0.000000,0,16435,6,1B,
488,HEB230217911,2023-02-17T21:53:10.750,-0.5,1.0,351294793.250000,351294794.750000,1.500,saturated,ABC,14,0.334394,7080,33131,185,1B,
489,HEB230304264,2023-03-04T06:20:54.550,-1.0,255.0,352534856.550000,352535112.550000,256.000,clean,,0,0.000000,0,45759,130,1B,
490,HEB230304608,2023-03-04T14:35:49.200,0.0,16.0,352564552.200000,352564568.200000,16.000,clean,,0,0.000000,0,11466,0,1B,
491,HEB230304917,2023-03-04T22:01:40.296,-0.6,1.5,352591302.696000,352591304.796000,2.100,clean,,0,0.000000,0,11399,0,1B,
492,HEB230308564,2023-03-08T13:32:27.400,-0.1,0.8,352906350.300000,352906351.200000,0.900,saturated,ABC,6,0.146410,2447,26614,148,1B,
493,HEB230316546,2023-03-16T13:06:33.415,-3.0,4.0,353595993.415000,353596000.415000,7.000,clean,,0,0.000000,0,5795,0,1B,
494,HEB230328582,2023-03-28T13:58:53.345,-6.0,1.0,354635930.345000,354635937.345000,7.000,clean,,0,0.000000,0,4837,0,1B,
495,HEB230402314,2023-04-02T07:32:36.100,-2.0,45.0,355044757.100000,355044804.100000,47.000,saturated,AB,3,0.051270,1372,45079,137,1B,
496,HEB230404958,2023-04-04T23:00:07.750,-1.0,39.0,355273209.750000,355273249.750000,40.000,clean,,0,0.000000,0,35902,109,1B,
497,HEB230405832,2023-04-05T19:58:05.350,-1.5,2.0,355348686.850000,355348690.350000,3.500,clean,,0,0.000000,0,7089,0,1B,
498,HEB230409033,2023-04-09T00:48:14.930,-1.0,6.0,355625296.930000,355625303.930000,7.000,clean,,0,0.000000,0,18028,15,1B,
499,HEB230409625,2023-04-09T15:00:58.150,-1.0,18.0,355676460.150000,355676479.150000,19.000,clean,,0,0.000000,0,19423,22,1B,
500,HEB230410188,2023-04-10T04:31:20.050,-0.1,0.3,355725082.950000,355725083.350000,0.400,clean,,0,0.000000,0,20275,32,1B,
501,HEB230410476,2023-04-10T11:26:11.800,-2.0,8.0,355749972.800000,355749982.800000,10.000,clean,,0,0.000000,0,15223,0,1B,
502,HEB230412034,2023-04-12T00:49:00.700,-0.5,2.5,355884543.200000,355884546.200000,3.000,clean,,0,0.000000,0,6482,0,1B,
503,HEB230430368,2023-04-30T08:50:31.830,-3.0,36.0,357468631.830000,357468670.830000,39.000,clean,,0,0.000000,0,10850,0,1B,
504,HEB230503846,2023-05-03T20:19:08.500,-3.0,73.0,357769148.500000,357769224.500000,76.000,clean,,0,0.000000,0,48966,206,1B,
505,HEB230506214,2023-05-06T05:08:25.000,-8.0,38.0,357973700.000000,357973746.000000,46.000,clean,,0,0.000000,0,18531,17,1B,
506,HEB230506531,2023-05-06T12:45:18.800,0.0,28.0,358001121.800000,358001149.800000,28.000,clean,,0,0.000000,0,38381,67,1B,
507,HEB230506714,2023-05-06T17:09:21.470,-10.0,7.0,358016954.470000,358016971.470000,17.000,clean,,0,0.000000,0,32991,58,1B,
508,HEB230509357,2023-05-09T08:35:05.400,-4.0,30.0,358245304.400000,358245338.400000,34.000,saturated,C,2,0.031000,877,39068,124,1B,
509,HEB230511547,2023-05-11T13:08:32.200,-2.0,63.0,358434513.200000,358434578.200000,65.000,saturated,C,1,0.015294,326,30346,53,1B,
510,HEB230516742,2023-05-16T17:49:54.460,-2.0,6.0,358883395.460000,358883403.460000,8.000,clean,,0,0.000000,0,33354,96,1B,
511,HEB230517462,2023-05-17T11:05:49.050,-1.0,20.0,358945551.050000,358945572.050000,21.000,clean,,0,0.000000,0,9011,0,1B,
512,HEB230523474,2023-05-23T11:23:12.688,-10.0,20.0,359464985.688000,359465015.688000,30.000,clean,,0,0.000000,0,35185,61,1B,
513,HEB230523641,2023-05-23T15:23:54.350,-0.5,2.5,359479436.850000,359479439.850000,3.000,clean,,0,0.000000,0,18550,18,1B,
514,HEB230525448,2023-05-25T10:46:08.320,-0.03,0.07,359635571.290000,359635571.390000,0.100,saturated,A,1,0.016202,156,42215,197,1B,
515,HEB230527289,2023-05-27T06:57:14.100,0.0,83.0,359794637.100000,359794720.100000,83.000,clean,,0,0.000000,0,43810,210,1B,
516,HEB230530746,2023-05-30T17:55:00.150,-1.0,33.0,360093302.150000,360093336.150000,34.000,saturated,A,3,0.041618,1633,45226,140,1B,
517,HEB230604245,2023-06-04T05:53:48.050,-0.1,0.5,360482030.950000,360482031.550000,0.600,clean,,0,0.000000,0,4931,0,1B,
518,HEB230608467,2023-06-08T11:13:32.000,-2.0,4.0,360846813.000000,360846819.000000,6.000,saturated,A,1,0.015704,578,36486,180,1B,
519,HEB230608774,2023-06-08T18:34:35.450,-1.0,13.0,360873277.450000,360873291.450000,14.000,clean,,0,0.000000,0,43705,99,1B,
520,HEB230614008,2023-06-14T00:12:22.966,-20.0,1.0,361325525.966000,361325546.966000,21.000,clean,,0,0.000000,0,17111,10,1B,
521,HEB230614385,2023-06-14T09:15:01.500,-1.0,18.0,361358103.500000,361358122.500000,19.000,clean,,0,0.000000,0,5635,0,1B,
522,HEB230616859,2023-06-16T20:37:58.705,0.0,0.15,361571881.705000,361571881.855000,0.150,saturated,ABC,8,0.126690,4129,55555,196,1B,
523,HEB230617926,2023-06-17T22:13:33.097,-2.0,-0.5,361664014.097000,361664015.597000,1.500,clean,,0,0.000000,0,35367,61,1B,
524,HEB230618226,2023-06-18T05:26:13.000,-2.0,12.0,361689974.000000,361689988.000000,14.000,clean,,0,0.000000,0,38791,80,1B,
525,HEB230623890,2023-06-23T21:22:33.550,0.0,23.0,362179356.550000,362179379.550000,23.000,clean,,0,0.000000,0,29051,51,1B,
526,HEB230624768,2023-06-24T18:26:36.100,-1.0,20.0,362255198.100000,362255219.100000,21.000,clean,,0,0.000000,0,18234,16,1B,
527,HEB230625311,2023-06-25T07:28:47.200,-10.0,720.0,362302120.200000,362302850.200000,730.000,saturated,ABC,4,0.077548,2670,49590,249,1B,
528,HEB230703953,2023-07-03T22:53:07.150,-1.0,16.0,363048789.150000,363048806.150000,17.000,clean,,0,0.000000,0,55273,205,1B,
529,HEB230707140,2023-07-07T03:22:54.460,-3.0,26.0,363324174.460000,363324203.460000,29.000,clean,,0,0.000000,0,6244,0,1B,
530,HEB230709705,2023-07-09T16:56:14.550,-2.0,31.0,363545775.550000,363545808.550000,33.000,saturated,B,1,0.016368,281,17024,9,1B,
531,HEB230709735,2023-07-09T17:38:26.750,0.0,0.25,363548309.750000,363548310.000000,0.250,saturated,ABC,8,0.196542,3804,27665,173,1B,
532,HEB230712027,2023-07-12T00:39:13.150,-0.1,0.1,363746356.050000,363746356.250000,0.200,clean,,0,0.000000,0,6153,0,1B,
533,HEB230712029,2023-07-12T00:42:55.000,-0.3,0.5,363746577.700000,363746578.500000,0.800,clean,,0,0.000000,0,5250,0,1B,
534,HEB230717117,2023-07-17T02:49:07.050,-1.0,18.0,364186149.050000,364186168.050000,19.000,clean,,0,0.000000,0,21524,30,1B,
535,HEB230723193,2023-07-23T04:38:43.200,-0.1,0.8,364711126.100000,364711127.000000,0.900,clean,,0,0.000000,0,7907,0,1B,
536,HEB230727460,2023-07-27T11:03:07.050,-2.0,15.0,365079788.050000,365079805.050000,17.000,clean,,0,0.000000,0,36874,166,1B,
537,HEB230802284,2023-08-02T06:50:20.750,-4.0,14.0,365583019.750000,365583037.750000,18.000,clean,,0,0.000000,0,7959,0,1B,
538,HEB230803061,2023-08-03T01:28:42.050,-95.0,35.0,365650030.050000,365650160.050000,130.000,clean,,0,0.000000,0,32325,56,1B,
539,HEB230815451,2023-08-15T10:49:54.800,-2.0,5.0,366720595.800000,366720602.800000,7.000,clean,,0,0.000000,0,8971,0,1B,
540,HEB230818977,2023-08-18T23:27:38.873,-3.0,11.0,367025258.873000,367025272.873000,14.000,clean,,0,0.000000,0,47934,177,1B,
541,HEB230820461,2023-08-20T11:05:07.750,-1.0,6.0,367153509.750000,367153516.750000,7.000,clean,,0,0.000000,0,37509,94,1B,
542,HEB230822992,2023-08-22T23:48:52.750,-0.5,1.5,367372135.250000,367372137.250000,2.000,clean,,0,0.000000,0,7109,0,1B,
543,HEB230827255,2023-08-27T06:08:30.900,-1.0,6.0,367740512.900000,367740519.900000,7.000,clean,,0,0.000000,0,13123,0,1B,
544,HEB230905659,2023-09-05T15:49:37.950,-6.0,3.0,368552974.950000,368552983.950000,9.000,clean,,0,0.000000,0,31054,74,1B,
545,HEB230906538,2023-09-06T12:55:07.100,0.0,1.2,368628910.100000,368628911.300000,1.200,saturated,BC,2,0.052912,1286,27456,131,1B,
546,HEB230911131,2023-09-11T03:09:34.000,-5.0,27.0,369025772.000000,369025804.000000,32.000,clean,,0,0.000000,0,8529,0,1B,
547,HEB230911328,2023-09-11T07:53:11.400,-3.0,50.0,369042791.400000,369042844.400000,53.000,clean,,0,0.000000,0,37847,148,1B,
548,HEB230915235,2023-09-15T05:39:34.960,-6.0,23.0,369380371.960000,369380400.960000,29.000,saturated,B,1,0.029422,1459,49590,157,1B,
549,HEB230915287,2023-09-15T06:54:25.500,-1.0,10.0,369384867.500000,369384878.500000,11.000,clean,,0,0.000000,0,38435,112,1B,
550,HEB231004349,2023-10-04T08:23:34.400,-1.0,9.0,371031816.400000,371031826.400000,10.000,clean,,0,0.000000,0,5180,0,1B,
551,HEB231017336,2023-10-17T08:05:04.400,-2.0,1.0,372153905.400000,372153908.400000,3.000,clean,,0,0.000000,0,13104,0,1B,
552,HEB231018521,2023-10-18T12:30:42.200,-7.0,31.0,372256238.200000,372256276.200000,38.000,clean,,0,0.000000,0,32325,103,1B,
553,HEB231020789,2023-10-20T18:56:58.050,-2.0,13.0,372452219.050000,372452234.050000,15.000,clean,,0,0.000000,0,13974,0,1B,
554,HEB231020899,2023-10-20T21:35:53.650,-1.0,28.0,372461755.650000,372461784.650000,29.000,clean,,0,0.000000,0,15010,0,1B,
555,HEB231028173,2023-10-28T04:09:09.450,-1.0,8.0,373090151.450000,373090160.450000,9.000,clean,,0,0.000000,0,35785,62,1B,
556,HEB231101099,2023-11-01T02:23:18.300,-4.0,0.0,373429397.300000,373429401.300000,4.000,clean,,0,0.000000,0,4825,0,1B,
557,HEB231104074,2023-11-04T01:47:37.400,-1.0,30.0,373686459.400000,373686490.400000,31.000,clean,,0,0.000000,0,30635,163,1B,
