group,latitude,longitude
bg,17.4268,96.9664
bg,15.1860,246.7069
bg,4.3634,132.2144
bg,-9.1742,0.8109
bg,-11.0493,144.7557
bg,-3.7064,60.8997
bg,13.5420,296.3417
bg,-13.6150,105.8143
bg,-11.5869,245.1967
bg,0.7553,205.2393
bg,-11.1943,252.6819
bg,-6.2196,238.7244
bg,-3.7020,3.6080
bg,-15.5192,127.5461
bg,-7.5327,352.7240
bg,-6.7906,349.8958
bg,-25.5793,84.0054
bg,22.6816,246.0127
bg,20.9017,358.5600
bg,-1.3420,288.8929
bg,-8.3845,97.6083
bg,2.7429,230.6644
bg,14.5913,308.8606
bg,17.1887,195.6120
bg,23.6026,145.9116
bg,2.8788,173.1777
bg,-16.3264,100.4725
bg,-3.3101,154.6891
bg,14.4994,43.1514
bg,-2.9077,262.0127
bg,15.0828,297.0094
bg,-11.3407,151.6617
bg,19.1400,201.2918
bg,-4.6427,212.6119
bg,25.5134,164.4131
bg,10.0728,256.3867
bg,18.7724,181.5792
bg,5.7606,231.2052
bg,21.2364,84.4985
bg,8.1150,281.7772
bg,-3.6079,35.2104
bg,23.7899,82.8672
bg,21.3197,195.2244
bg,-23.8679,105.1859
bg,-11.6474,69.0523
bg,-9.0510,50.8909
bg,25.7952,44.6512
bg,-16.6567,236.5761
bg,16.3528,333.7894
bg,5.0321,104.3358
bg,-21.5447,118.0692
bg,13.6064,279.5270
bg,6.2810,165.5965
bg,4.9832,222.1010
bg,13.3831,239.2774
bg,16.5471,191.7742
bg,-12.1151,93.5965
bg,14.3802,322.7129
bg,14.4947,91.8269
bg,-25.8983,154.3464
bg,-1.6896,98.3213
bg,-2.1253,272.8267
bg,-1.7773,167.7708
bg,-14.3897,198.2563
bg,3.1199,184.1607
bg,18.7363,73.3159
bg,23.6712,139.6100
bg,8.3454,153.3434
bg,-24.1660,209.3751
bg,7.2637,162.1733
bg,18.1821,253.4047
bg,-17.7233,204.1714
bg,0.7180,72.6559
bg,4.5119,264.8992
bg,-15.4929,201.0734
bg,-4.6788,48.7347
bg,-20.8925,100.0632
bg,-25.8082,206.4960
bg,6.7910,302.2166
bg,-5.8385,278.9699
bg,-17.1804,251.9663
bg,8.4419,135.8606
bg,-21.9640,186.4089
bg,22.9098,193.2478
bg,17.7081,237.7813
bg,-2.7079,4.3361
bg,-23.1278,181.6115
bg,15.0523,247.9662
bg,3.2322,168.7151
bg,17.9187,236.7377
bg,19.1749,341.6290
bg,13.2948,30.6927
bg,15.5580,161.4039
bg,6.0076,228.1585
bg,6.9871,136.9730
bg,17.4800,256.4613
bg,16.3386,258.2099
bg,4.1521,192.4671
bg,-7.1876,78.8713
bg,23.2002,148.2501
bg,0.8052,170.8166
bg,-0.6913,160.5320
bg,-25.8465,141.8661
bg,22.2130,239.0178
bg,-16.4288,16.1969
bg,-19.6808,119.2025
bg,2.6354,183.5116
bg,-20.0139,20.2318
bg,12.6145,196.4429
bg,16.2945,270.6932
bg,25.5460,135.6464
bg,-1.2076,350.5688
bg,-25.6694,215.6822
bg,-16.6345,104.0820
bg,-5.9424,140.7634
bg,-25.0756,106.9144
bg,-3.6160,127.2533
bg,3.4710,277.4200
bg,-22.2021,20.2064
bg,-8.7941,338.5520
bg,15.1089,178.5967
bg,15.3570,303.6983
bg,-15.3861,80.3732
bg,-6.1635,196.2895
bg,-18.7042,163.4599
bg,23.0493,274.7406
bg,-17.1737,133.3469
bg,5.9549,217.1216
bg,22.8276,120.5560
bg,16.2096,216.2112
bg,-1.9528,342.3323
bg,11.7757,67.2972
bg,18.4404,62.9455
bg,25.1351,1.8346
bg,-21.9271,29.4015
bg,22.0424,78.9810
bg,10.4664,197.3072
bg,13.1885,355.9500
bg,-18.7373,206.1719
bg,-10.2011,76.7877
bg,16.7453,16.1416
bg,-8.6320,77.4231
bg,-25.2638,210.6293
bg,-12.5591,5.2459
bg,-21.1220,34.5321
bg,-8.0008,150.2687
bg,8.0657,213.0441
bg,-1.8411,9.0925
bg,-12.2949,192.0540
bg,-1.3418,188.9768
bg,-12.7699,117.7564
bg,22.0816,235.5680
bg,5.0608,165.5789
bg,13.3631,137.1572
bg,19.0347,327.7955
bg,-16.8259,168.9487
bg,23.3945,279.6269
bg,7.3776,288.8841
bg,2.2545,197.3536
bg,5.1230,53.1878
bg,1.1460,49.3084
bg,19.6013,308.4644
bg,24.7141,122.5915
bg,-12.7118,98.2754
bg,-21.9765,70.2697
bg,2.6433,250.2926
bg,22.7359,256.5563
bg,-21.4720,230.0145
bg,-17.0395,264.1772
bg,11.5086,234.3184
bg,21.7873,145.1110
bg,18.9365,268.5471
bg,-3.4073,223.0869
bg,-15.6027,196.1906
bg,19.6106,53.5356
bg,-14.9986,174.4054
bg,12.7337,170.6405
bg,10.7522,326.8300
bg,-6.1297,195.6645
bg,24.9642,16.9425
bg,14.7313,327.4327
bg,6.1397,57.5353
bg,12.5033,281.2659
bg,-16.6067,188.0755
bg,-25.1637,147.5001
bg,19.3061,67.0218
bg,8.3907,82.2197
bg,16.1573,133.0956
bg,24.1538,276.4629
bg,-17.1569,30.2802
bg,-6.3160,215.9054
bg,19.3240,292.9610
bg,-20.1392,124.2059
bg,7.8648,24.8322
bg,7.7160,119.5480
bg,-15.5903,46.9393
bg,-6.6706,27.9316
bg,3.0575,148.2587
bg,-24.0494,141.6082
bg,6.6750,76.7386
bg,17.8052,223.1697
bg,-18.1984,244.1809
bg,6.2533,192.3377
bg,-14.0794,170.4263
bg,14.1111,194.0623
bg,-0.6938,4.3643
bg,2.8828,328.1275
bg,15.3575,227.1133
bg,-17.4022,224.6999
bg,5.1340,257.8642
bg,20.8723,147.3650
bg,-22.9198,261.2658
bg,25.1751,352.9991
bg,-19.6981,173.3471
bg,-23.0966,110.8564
bg,-15.6271,126.4858
bg,11.5802,255.8917
bg,-2.3858,163.1063
bg,-18.3320,101.9562
bg,14.6751,134.7411
bg,23.4971,42.4024
bg,17.0086,94.6997
bg,24.9246,148.1212
bg,-12.9466,198.9565
bg,-12.4536,55.8879
bg,-6.7799,5.2871
bg,22.1676,284.4741
bg,13.0082,127.2735
bg,15.4178,149.8636
bg,-22.7508,209.5334
bg,-17.7911,244.9265
bg,-14.0322,14.2898
bg,25.2833,333.2752
bg,22.6829,48.5130
bg,25.2505,253.8466
bg,13.5234,216.8432
bg,-1.8841,71.7037
bg,-23.3793,243.1146
bg,-8.3674,34.1334
bg,-25.0232,54.3795
bg,18.6695,264.7757
bg,24.3273,285.8595
bg,-15.4131,71.3142
bg,17.1410,7.2477
bg,16.2505,41.2396
bg,21.8595,160.3070
bg,24.9478,202.2809
bg,-9.0963,40.0145
bg,20.7431,282.8013
bg,6.2485,281.6234
bg,-24.7121,83.1981
bg,-18.4029,143.1557
bg,-24.9988,78.3266
bg,7.3086,282.1337
bg,-9.5784,134.1645
bg,-6.8596,245.5382
bg,-24.1774,266.5456
bg,16.7876,300.2684
bg,-4.6711,110.5082
bg,8.5602,267.4007
bg,-24.5362,21.7516
bg,15.2748,298.2732
bg,6.9977,31.4563
bg,-18.1946,15.7588
bg,-18.7487,231.5496
bg,-3.4699,10.1231
bg,22.3477,207.2364
bg,-12.1275,197.2082
bg,-19.6124,214.5261
bg,-3.4805,237.6441
bg,6.3701,258.2558
bg,4.1208,248.2845
bg,-13.0034,58.4657
bg,24.7705,324.1856
bg,4.2075,339.7983
bg,23.4157,136.1419
bg,-3.5579,282.9650
bg,1.1413,338.1004
bg,7.2775,27.3266
bg,-3.0765,70.9422
bg,8.7986,225.2685
bg,-0.6939,340.5775
bg,-20.2139,73.3274
bg,-19.1956,111.4097
bg,-25.8640,249.8421
bg,-17.0950,231.1905
bg,-22.2843,150.3892
bg,25.4845,341.7231
bg,-18.4507,49.3465
bg,6.0852,153.1122
bg,12.1971,55.7725
bg,2.3338,125.7464
bg,-2.5955,40.2044
bg,2.3958,52.2977
bg,11.7887,359.2092
bg,9.3270,177.0021
bg,16.5699,303.2987
bg,24.8916,235.1925
bg,-9.9654,43.3592
bg,14.9267,309.3837
bg,24.6900,330.9162
bg,-1.3338,30.4331
bg,24.2435,38.7374
bg,19.7516,12.7385
bg,-6.1902,122.9706
bg,3.1709,137.7333
bg,-15.6937,117.2887
bg,16.4569,332.5608
bg,-20.9266,214.7259
bg,-0.9472,345.2944
bg,11.5348,233.2335
bg,-25.7286,26.8769
bg,-20.1365,170.3373
bg,3.7211,293.7714
bg,-12.0836,9.1248
bg,-1.7605,136.9143
bg,-21.9195,92.4536
bg,-15.5502,353.1258
bg,7.8084,279.7800
bg,12.7903,254.9769
bg,21.1583,27.6894
bg,6.9857,272.5454
bg,23.5929,266.9705
bg,15.5854,283.5482
bg,-12.2656,345.5217
bg,8.0379,309.8164
bg,-7.4143,181.5108
bg,18.1466,68.1922
bg,13.8033,26.6768
bg,20.1598,268.7673
bg,24.9123,289.9801
bg,16.9392,304.8168
bg,-10.4041,190.4672
bg,-6.2943,56.1643
bg,-12.3778,259.3834
bg,-9.6732,56.2270
bg,-12.4749,347.7000
bg,-6.5783,30.4758
bg,9.2603,282.5132
bg,2.2776,141.0204
bg,14.3080,169.2340
bg,24.4111,215.5296
bg,21.2636,284.2255
bg,-19.7683,11.6549
bg,-5.3623,336.2313
bg,22.5610,65.6465
bg,-14.9419,264.1194
bg,1.4489,182.7094
bg,15.3467,24.9205
bg,-14.9719,84.8530
bg,-18.4011,118.2199
bg,3.5634,243.2713
bg,0.8035,5.6187
bg,8.5986,17.4507
bg,-0.6382,185.1750
bg,-4.9810,220.7241
bg,25.2738,16.2343
bg,-21.6212,41.3150
bg,-11.7423,254.7698
bg,6.6622,132.4161
bg,0.4481,196.1915
bg,20.2919,109.6296
bg,-7.8494,49.6674
bg,-21.9417,105.8307
bg,-11.8910,2.4729
bg,-22.8165,164.7004
bg,24.5143,182.6709
bg,17.9639,206.5940
bg,15.6977,177.4989
bg,-4.5353,223.5893
bg,12.4273,358.7489
bg,-9.2761,106.8525
bg,-24.4318,104.9226
bg,3.0297,168.5408
bg,17.5956,319.0404
bg,16.2251,215.4768
bg,-25.8073,105.7519
bg,-1.3908,138.0150
bg,-15.1465,123.4641
bg,20.0301,313.7187
bg,0.6268,101.9459
bg,22.6832,185.9861
bg,-15.1254,141.4811
bg,14.8799,319.7884
bg,-2.6317,98.9736
bg,-15.7849,79.4172
bg,-6.2902,244.7952
bg,15.5525,201.4700
bg,-3.4346,206.3390
bg,-8.6276,7.4250
bg,17.2526,294.9759
bg,-24.7891,169.5451
bg,9.1855,106.8007
bg,-12.9065,189.4873
bg,7.5194,305.4941
bg,-4.8734,40.9617
bg,22.5699,2.8135
bg,14.7188,335.8175
bg,-3.5662,208.9628
bg,-14.0250,127.5678
bg,24.5029,209.2448
bg,-17.3324,121.6094
bg,-10.9660,262.0376
bg,-7.4945,269.8530
bg,-22.5960,254.3013
bg,-19.8342,164.6571
bg,24.8164,138.9895
bg,18.3749,257.2453
bg,25.1279,80.1627
bg,-9.8036,84.8211
bg,-3.1393,114.5585
bg,5.4138,334.5322
bg,5.3843,52.3941
bg,-20.9628,217.5131
bg,-3.2458,253.9586
bg,-5.4690,351.0704
bg,5.2043,166.6461
bg,-21.4532,31.4109
bg,14.6628,232.7972
bg,18.3996,217.6881
bg,-12.1412,209.0195
bg,10.6248,287.7170
bg,-3.1739,354.7641
bg,25.6365,344.5769
bg,4.3879,62.5570
bg,25.7231,303.5522
bg,-16.4839,67.7452
bg,24.0295,337.7712
bg,19.8724,219.8754
bg,0.2829,348.8480
bg,-8.5370,199.3830
bg,19.0660,335.9605
bg,-3.2732,332.5771
bg,-0.7091,199.3984
bg,4.7062,164.5815
bg,-1.8693,25.5964
bg,17.8531,289.5628
bg,-4.5248,15.2840
bg,17.9486,301.1282
bg,-13.2519,177.0757
bg,-21.4983,245.7751
bg,0.4098,231.1493
bg,-6.1298,269.6618
bg,23.0565,104.6403
bg,-18.6403,237.6953
bg,-8.3973,38.6863
bg,8.2871,242.0578
bg,-23.6257,240.3681
bg,9.1530,273.8222
bg,-21.6468,35.2495
bg,11.5721,60.9294
bg,11.5226,194.7330
bg,1.2122,212.4375
bg,9.4908,48.8309
bg,-12.2054,148.5989
bg,12.4137,312.3432
bg,0.4814,237.2288
bg,0.8676,231.7348
bg,14.1871,168.7240
bg,-6.6994,88.6581
bg,1.8161,345.3328
bg,12.2118,127.7542
bg,9.4773,98.3559
bg,20.0239,281.4105
bg,-24.0601,87.3132
bg,-6.4336,268.6149
bg,12.7144,24.8224
bg,23.8956,149.1458
bg,3.9947,297.6752
bg,13.6908,158.7358
bg,-2.8346,239.9039
bg,6.4940,279.9347
bg,-13.6341,343.5263
bg,19.9040,183.7227
bg,-12.0561,38.3383
bg,-19.5763,100.3876
bg,7.5638,324.8830
bg,-17.7449,358.2823
bg,23.0825,89.1232
bg,-25.1443,100.1792
bg,9.6010,215.7325
bg,-1.0735,224.1477
bg,14.1483,169.5923
bg,16.8569,276.5082
bg,-23.0130,252.4834
bg,-22.6946,120.2934
bg,-20.5093,217.1469
bg,13.1817,46.7827
bg,18.7874,275.1168
bg,-3.7015,239.1639
bg,-14.1525,41.5392
bg,21.5153,161.1891
bg,17.9108,286.3456
bg,-25.6247,115.6563
bg,23.2588,160.4103
bg,-21.3962,17.4204
bg,17.4177,279.4907
bg,-20.9206,20.0641
bg,24.5293,21.4561
bg,12.4734,43.3229
bg,13.4809,330.3220
bg,23.3907,63.2648
bg,20.0754,234.6419
bg,13.5370,334.2370
bg,10.6959,185.4891
bg,-13.3638,353.3192
bg,6.5024,78.7221
bg,-23.8825,157.2243
bg,-23.3750,221.9994
bg,-23.8926,227.6637
bg,-12.7444,258.6743
bg,3.0320,319.5564
bg,24.8024,63.5360
bg,13.6136,182.5059
bg,24.3399,230.4962
bg,-4.5048,67.3049
bg,5.7209,10.5780
bg,-13.4449,243.8426
bg,-16.9997,54.3153
bg,-10.9734,85.6420
bg,18.4385,145.4089
bg,13.2545,155.6619
bg,-25.6354,30.0711
bg,-18.2918,137.5735
bg,8.6588,151.4717
bg,23.1349,34.8397
bg,5.2666,4.7437
bg,-5.5983,54.3212
bg,24.7271,280.0212
bg,-6.2873,255.2632
bg,-12.3185,82.2376
bg,-21.0512,254.8833
bg,8.1750,124.7004
bg,-10.2329,24.2519
bg,9.2391,177.1189
bg,-9.5058,186.0658
bg,-25.9693,189.7133
bg,7.1419,79.4084
bg,-25.5707,91.4351
bg,-21.0978,37.3314
bg,-3.3734,132.4231
bg,17.3576,59.0177
bg,-9.3494,245.8676
bg,-4.5477,28.2573
bg,-12.5456,8.3345
bg,13.9301,12.4141
bg,7.9277,9.9431
bg,13.9324,147.2003
bg,-15.0610,158.6756
bg,-17.2851,214.7784
bg,23.5391,349.7041
bg,13.4634,229.3201
bg,-15.0737,219.9536
bg,23.6955,73.6769
bg,-13.9619,133.1787
bg,-7.9369,55.3483
bg,8.8355,282.2561
bg,-7.2456,49.4505
bg,5.3855,223.3258
bg,-21.9256,232.3929
bg,4.2171,327.9095
bg,-10.1003,126.6479
bg,-19.4285,244.5998
bg,-15.9592,132.8612
bg,17.6382,272.4961
bg,-21.2931,265.3874
bg,-22.4771,241.5472
bg,-8.2549,33.1083
bg,-8.9890,80.7433
bg,-23.5394,78.4151
bg,17.9890,317.6444
bg,25.2950,328.2206
bg,22.6237,251.7794
bg,17.7289,52.7255
bg,-25.3981,72.2039
bg,-6.4660,106.0412
bg,21.5550,300.4520
bg,-9.0262,236.9661
bg,14.2274,240.3887
bg,20.9160,153.5396
bg,-1.4322,285.3821
bg,-11.8308,71.4420
bg,0.3955,346.8509
bg,24.6215,183.9993
bg,-1.3119,39.9511
bg,18.7352,144.6195
bg,16.5662,137.6886
bg,-15.8310,208.9504
bg,13.4572,276.4931
bg,-7.6440,167.6672
bg,10.6894,44.2800
bg,-5.0994,217.3554
bg,-12.4200,226.8173
bg,-22.0916,114.1502
bg,8.7489,359.9897
bg,15.5390,9.0309
bg,21.1481,277.0525
bg,-4.5581,253.8672
bg,16.9491,57.6256
bg,2.8598,189.1548
bg,22.3215,26.9948
bg,8.7291,129.9885
bg,20.2542,52.7150
bg,23.4413,235.0405
bg,9.2642,288.7446
bg,23.2042,342.8406
bg,-14.8450,117.9023
bg,-8.8281,201.3300
bg,-6.1993,141.0880
bg,17.4370,202.2429
bg,0.4187,16.5689
bg,-14.9228,159.7116
bg,1.9699,246.3552
bg,-0.3718,147.8065
bg,-9.7595,93.7349
bg,-9.4217,220.2601
bg,19.8028,199.4327
bg,20.0933,156.8799
bg,20.1048,347.7806
bg,-10.0902,206.5539
bg,16.6947,215.6202
bg,22.0699,216.7260
bg,-13.0713,186.8745
bg,-20.0678,208.2874
bg,-0.8656,201.4168
bg,-19.4557,6.4709
bg,-21.5816,230.6381
bg,1.6626,183.1482
bg,5.9056,244.4875
bg,-21.4497,126.3817
bg,-24.8115,50.9780
bg,-1.7426,218.6079
bg,18.8171,337.5939
bg,6.4739,54.1201
bg,13.8101,314.4320
bg,21.5087,263.2102
bg,15.5604,91.5564
bg,-16.3160,6.2019
bg,-24.6745,260.2356
bg,11.7863,62.9603
bg,-0.1365,178.1200
bg,25.1362,152.7581
bg,-17.3579,150.0674
bg,9.7160,69.1683
bg,-12.5273,196.3890
bg,21.4104,130.5625
bg,20.6908,356.0113
bg,1.0300,67.1171
bg,3.6358,185.1002
bg,2.4715,303.0639
bg,-9.1652,183.9648
bg,25.0051,278.4808
bg,-6.9347,183.2980
bg,19.0585,313.9402
bg,-24.4560,80.8992
bg,-4.7243,197.7577
bg,2.8124,61.3735
bg,25.6712,160.2522
bg,-8.5780,38.1997
bg,22.9731,269.2931
bg,-16.9648,184.1512
bg,-19.2019,183.0655
bg,6.4021,68.2517
bg,22.9300,274.2448
bg,-15.0483,175.0066
bg,11.6187,49.1110
bg,-3.7839,152.4659
bg,14.2356,206.4418
bg,-4.2673,283.3708
bg,16.6486,301.2671
bg,25.7259,193.3776
bg,14.5614,26.1584
bg,2.4055,5.5750
bg,16.1086,311.1092
bg,-18.9335,192.0117
bg,4.8077,347.1545
bg,-10.2949,196.4755
bg,-3.8739,21.2316
bg,-17.5199,36.7084
bg,16.6239,329.8902
bg,12.9683,166.5990
bg,0.9969,48.8078
bg,6.3341,13.9865
bg,-20.4833,15.1599
bg,-15.6507,100.3170
bg,23.6640,168.8123
bg,10.3682,223.8054
bg,18.8853,274.7831
bg,-2.6730,258.3378
bg,15.3338,205.6528
bg,-7.3552,163.4228
bg,12.2873,287.9082
bg,-4.6399,33.6838
bg,8.5954,209.2438
bg,18.9618,224.1294
bg,-21.3297,90.8812
bg,8.0488,293.2344
bg,10.9247,10.4183
bg,-2.7603,352.8615
bg,-19.4472,151.6822
bg,3.2156,67.7461
bg,21.1354,18.2325
bg,23.0317,258.7069
bg,-5.2184,270.1301
bg,21.3267,196.5993
bg,2.5690,101.1115
bg,11.1839,308.6914
bg,-24.3187,268.8316
bg,14.2807,358.4573
bg,16.2775,356.6226
bg,9.6377,26.2567
bg,4.1144,78.1448
bg,19.4303,261.4338
bg,2.1448,133.4925
bg,-10.8718,154.0567
bg,-19.9972,244.5076
bg,5.2557,47.5111
bg,-10.3312,265.4507
bg,-4.6291,174.4642
bg,-7.2788,257.1957
bg,-17.5361,139.3502
bg,4.6642,159.9457
bg,-8.3850,241.0809
bg,-20.0583,231.6677
bg,6.8707,188.7542
bg,10.5177,136.0194
bg,-2.6491,216.2200
bg,25.9134,84.2324
bg,17.1887,76.9812
bg,14.7390,87.2543
bg,22.2050,327.2548
bg,-6.0651,94.0578
bg,17.2241,195.7979
bg,-17.0176,186.2380
bg,23.6882,103.0952
bg,15.3769,160.1461
bg,5.0457,208.0416
bg,17.6259,110.7892
bg,-21.0350,12.2755
bg,17.9680,294.0278
bg,4.1962,274.6320
bg,21.8699,354.4368
bg,23.5053,61.3252
bg,-0.1062,5.7385
bg,1.7140,173.5295
bg,19.4138,30.7277
bg,-16.4351,220.7649
bg,-17.3997,104.4122
bg,13.9491,357.0783
bg,-1.7987,254.1104
bg,22.0947,220.9496
bg,4.5118,135.2497
bg,18.6115,138.5852
bg,-7.1396,237.0802
bg,-21.9827,187.4019
bg,0.5972,147.8687
bg,-6.5753,124.7356
bg,-4.0087,14.7718
bg,8.8545,104.1879
bg,16.8904,10.8970
bg,0.2899,48.1645
bg,-18.0614,17.5755
bg,6.5096,324.5549
bg,18.2172,344.2627
bg,-18.0862,180.1448
bg,6.4396,251.6523
bg,-14.1522,16.0248
bg,11.7135,66.9389
bg,-18.0458,95.3683
bg,-3.3389,232.5753
bg,-25.5194,207.9983
bg,15.6425,94.9596
bg,14.3212,341.4330
bg,-12.8067,13.2841
bg,22.7341,277.3082
bg,18.0047,47.8989
bg,17.2775,279.6682
bg,-12.8303,188.1514
bg,-25.2848,76.5622
bg,16.2964,172.1580
bg,-22.7421,238.5139
bg,3.4619,41.4363
bg,-21.4093,64.9153
bg,-3.9405,72.1931
bg,1.6693,159.3234
bg,-4.1666,199.7746
bg,-22.6442,28.1032
bg,-15.4976,107.8064
bg,-20.1580,167.6801
bg,3.2502,130.2217
bg,-14.7313,141.0151
bg,20.5151,217.9086
bg,-6.6780,265.7083
bg,-22.1330,86.8673
bg,-19.0212,85.5820
bg,-22.2898,147.4593
bg,15.9189,249.6750
bg,8.2834,196.7220
bg,-17.0851,171.6150
bg,-19.1054,166.7464
bg,-14.8819,234.6086
bg,14.9536,245.9310
bg,17.1011,64.0256
bg,-10.3380,87.7600
bg,5.9077,214.5846
bg,23.2540,286.2635
bg,18.8200,189.3633
bg,17.0022,53.1503
bg,-20.4373,251.7193
bg,24.1705,196.6069
bg,21.4460,145.9504
bg,-21.3739,110.5173
bg,-21.3011,40.0630
bg,-15.8658,51.8959
bg,-2.6646,43.0616
bg,-21.4819,228.7807
bg,18.4812,262.1102
bg,-9.5263,201.0759
bg,20.3809,14.8736
bg,-15.4781,22.4837
bg,-1.8388,333.9111
bg,20.2068,308.7551
bg,13.9948,94.5764
bg,-9.8942,81.7204
bg,-23.6083,190.1541
bg,14.7248,166.6490
bg,15.3299,243.1817
bg,-12.3869,146.5954
bg,0.2093,131.2162
bg,-17.0410,171.9520
bg,-2.8249,141.3674
bg,3.0658,275.2580
bg,5.2738,207.0458
bg,11.0426,267.0990
bg,0.8864,124.2468
bg,-23.5659,218.1331
bg,0.3510,215.1613
bg,7.2223,57.6809
bg,25.9510,147.3134
bg,-21.6422,243.9457
bg,12.4523,271.5274
bg,0.2343,33.3568
bg,12.4867,25.3652
bg,-22.2941,125.5498
bg,-21.6731,113.9909
bg,0.9926,224.6448
bg,24.3312,130.2427
bg,21.5713,143.0866
bg,10.0947,108.2009
bg,6.5784,47.7310
bg,2.1670,156.7551
bg,24.2534,244.1016
bg,-24.7158,132.7099
bg,23.8014,322.5495
bg,19.4232,154.6920
bg,25.3291,246.7387
bg,3.2470,102.9097
bg,-22.2616,93.7621
bg,-12.2279,349.7257
bg,-7.6545,26.6857
bg,-0.1725,269.2341
bg,-12.8680,261.3553
bg,-11.5080,25.5514
bg,17.3209,217.2053
bg,-23.6644,188.8335
bg,20.7729,92.5344
bg,6.7074,157.3788
bg,2.3195,291.2411
bg,19.1989,344.3618
bg,20.9535,258.2189
bg,16.1737,79.6645
bg,-3.3299,234.6933
bg,-12.9933,122.4520
bg,23.2248,321.0134
bg,-8.5421,192.8200
bg,16.0793,351.9618
bg,-25.1737,107.9473
bg,-24.9054,214.7200
bg,-25.0786,31.1330
bg,13.1975,146.7668
bg,3.5833,2.0757
bg,18.8433,227.5623
bg,17.5292,254.4798
bg,-14.6678,80.0248
bg,7.2102,310.9134
bg,15.7291,310.3626
bg,-4.3004,144.3698
bg,22.6824,259.0448
bg,-13.6675,89.2360
bg,-15.6558,10.3524
bg,-13.8533,125.8224
bg,1.1448,5.1484
bg,12.6815,50.7160
bg,25.5580,56.6482
bg,14.7634,290.8260
bg,-19.2986,71.9671
bg,23.6863,340.8018
bg,-2.9183,353.2999
bg,-0.5554,224.2576
bg,9.6426,182.4500
bg,-21.5802,192.9586
bg,10.5831,332.4101
bg,-10.2686,103.7632
bg,15.0499,262.9932
bg,-17.9149,136.1885
bg,16.4391,280.7566
bg,16.5673,193.6568
bg,23.8548,81.3465
bg,-23.2662,188.5470
bg,-19.5168,25.5208
bg,-8.9170,350.9995
bg,24.3414,165.4746
bg,-18.2422,1.2778
bg,0.2217,263.4587
bg,-14.6345,248.9306
bg,18.1794,53.6919
bg,15.5473,16.7788
bg,14.9845,178.2793
bg,10.2716,162.5863
bg,11.2096,107.8223
bg,-0.1480,275.0269
bg,-6.4526,56.2574
bg,14.1235,135.0085
bg,10.8452,55.2918
bg,22.2567,275.8214
bg,24.4102,31.6828
bg,20.4796,224.5625
bg,-19.6936,267.2032
bg,9.5333,220.2843
bg,14.3906,101.0473
bg,-14.6979,240.0143
bg,-8.6848,341.5956
bg,-24.7354,160.3460
bg,-20.5709,115.6762
bg,-9.4933,125.7080
bg,20.5547,265.1600
bg,-17.8797,158.6025
bg,3.2330,250.9816
bg,24.7629,128.5812
bg,16.8386,190.9997
bg,-9.7403,128.0624
bg,20.8111,228.7380
bg,13.3901,317.9048
bg,-24.4100,172.3538
bg,14.0278,47.6716
bg,-25.7705,116.6735
bg,-3.0238,127.5778
bg,-9.4385,359.0984
bg,-0.1745,160.7010
bg,-20.3534,7.6909
bg,-19.9439,82.9202
bg,-9.8234,10.5121
bg,21.2970,277.1893
bg,16.1929,269.7045
bg,14.6113,3.5701
bg,6.6558,48.9497
bg,2.0735,137.4790
bg,-21.9603,87.2375
bg,9.1045,314.2288
bg,0.9005,45.3507
bg,-11.4437,47.4334
bg,22.3067,192.7302
bg,-20.8469,151.3093
bg,14.7430,154.9481
bg,14.6429,37.0703
bg,8.3623,189.7226
bg,4.7807,49.9657
bg,0.4253,195.0117
bg,-25.0948,148.9195
bg,-8.2385,118.8728
bg,-8.8885,14.8101
bg,-18.4046,215.3286
bg,-12.5584,222.8155
bg,-12.7488,161.6228
bg,11.6054,201.9710
bg,4.0514,20.3633
bg,2.3051,93.9431
bg,-22.5476,58.3847
bg,7.0139,72.8310
bg,-12.0181,50.2195
bg,-1.2971,333.7205
bg,-19.5459,13.4138
bg,17.3204,171.4831
bg,23.9932,275.7376
bg,9.4868,226.7962
bg,-7.2897,5.0888
bg,-16.4155,80.9713
bg,17.7785,11.1998
bg,-24.2740,24.6685
bg,-0.6779,162.6829
bg,19.2079,113.2920
bg,18.2023,335.8067
bg,2.4649,80.1650
bg,-14.2418,25.8559
bg,-3.0924,171.3105
bg,4.3577,310.5805
bg,-0.1496,357.9750
bg,-0.6219,112.9774
bg,5.3263,304.8123
bg,5.8898,44.7153
bg,-12.5058,150.2513
bg,-15.2947,243.1652
bg,-9.6654,39.7035
bg,-15.8884,133.9261
bg,-17.8252,174.3495
bg,-0.4869,190.2663
bg,-25.9837,201.4928
bg,-18.8564,92.5370
bg,7.8837,112.3908
bg,18.2399,162.5218
bg,-19.2999,129.3044
bg,-22.6517,116.4199
bg,17.0917,306.4783
bg,25.7165,282.5708
bg,-18.0071,167.9546
bg,-6.9770,172.8708
bg,14.2456,161.1186
bg,24.4486,164.8066
bg,-16.3576,75.5455
bg,12.4348,252.7446
bg,-5.9460,358.1319
bg,-6.2624,348.6275
bg,-13.8824,27.0567
bg,-1.0027,165.1406
bg,-13.0362,193.7797
bg,3.3202,29.1133
bg,-12.8237,188.2780
bg,25.1810,228.7740
bg,0.2097,280.0530
bg,-7.7182,5.4656
bg,16.0503,57.6339
bg,24.6763,241.1851
bg,-15.0719,68.2125
bg,-22.8396,162.5294
bg,12.3610,265.9222
bg,1.1368,96.0721
bg,-22.9480,107.7082
bg,23.6816,297.0222
